Year,Date,Headline,Weblink,Company name,Event type,Sub Segment,Trend,International NL
2026,06/03/2026,Novobanco selects Feedzai to modernize its fraud and Anti-Money Laundering (AML) functions,https://www.feedzai.com/pressrelease/novobanco-modernizes-fraud-aml-with-feedzai-ai/,Feedzai,Client win,Corp Risk,,
2026,04/03/2026,"Checkr IDV, in partnership with Socure, launched a biometric IDV system to help employers confirm candidate identities during the hiring process",https://www.biometricupdate.com/202603/checkr-idv-launches-with-socure-biometrics-to-counter-hiring-fraud,Checkr IDV,Partnership,Corp Risk,,
2026,03/03/2025,"Riskified announces the expansion of its AI Agent Intelligence platform to enhance and secure AI agent interactions, and protect businesses from fraud and abuse",https://www.riskified.com/press/riskified-expansion-ai-agent-intelligence-to-secure-native-merchant-ai-shopping-assistants/,Riskified,Product enhancements,Corp Risk,,
2026,12/03/2026,"UiPath and Deloitte expand their alliance with the launch of Deloitte's Agentic ERP offering, which uses UiPath Maestro™ and AI agents",https://www.businesswire.com/news/home/20260312760074/en/UiPath-Expands-Strategic-Alliance-with-Deloitte-to-Launch-Agentic-ERP,Deloitte,Partnership,Others,Gen AI,
2026,12/03/2026,"Descartes reports strong FY26 results with revenues up 12% to $729 million, net income up 14% to $163.8 million, and Adjusted EBITDA up 16% to $329.5 million, driven by 15% growth in services revenues",https://www.descartes.com/resources/news/descartes-announces-fiscal-2026-fourth-quarter-and-annual-financial-results,Descartes,Earnings,GTM,,
2026,12/03/2026,Kintsugi expands to Argentina,https://www.linkedin.com/posts/kintsugi-ai_vat-argentina-latam-activity-7437516448924667906-83tA?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,1 International
2026,10/03/2026,Ledgible partners with Label to help digital asset businesses turn blockchain transaction data into compliant CARF and DAC8 reports,https://ledgible.io/news/ledgible-and-label-partner-to-streamline-digital-asset-tax-information-carf-dac8-reporting-and-compliance/,Ledgible,Partnership,TIR,,
2026,11/03/2026,"Ecosio partners with Akquinet to combine Microsoft Dynamics 365 F&O and Infor Cloud Suite expertise with its e-invoicing capabilities, aiming to deliver faster ERP integrations",https://www.linkedin.com/posts/ecosiohq_akquinet-ecosio-erpintegration-activity-7437136031910522880-ekDw?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Vertex,Partnership,E-invoicing,,
2026,09/03/2026,"Workiva unveils its next-gen AI-powered GRC platform, unifying audit, risk, and controls with real-time data automation",https://newsroom.workiva.com/press-releases/data-silos-executive-clarity-workiva-reimagines-grc-ai-powered-platform-audit-risk,Workiva,Product Launch,Others,,
2026,12/03/2026,"Aibidia's TP Aurora, a transfer pricing and tax research platform, integrates IBFD's Bulletin for International Taxation into its content library",https://www.ibfd.org/news/whats-new-latest-tp-aurora-release,IBFD,product Enhancement,Tax Research,,
2026,11/03/2026,"PayQuicker launches a 1099 tax reporting solution powered by Avalara that automates W-9 collection, real-time TIN matching, along with federal and state filing",https://finance.yahoo.com/news/payquicker-launches-1099-solution-powered-130000327.html?guccounter=1&guce_referrer=aHR0cHM6Ly9zdGF0aWNzLnRlYW1zLmNkbi5vZmZpY2UubmV0Lw&guce_referrer_sig=AQAAAMZ_5aXPJ73RC7DGJsmD8grW5alu4MmSDPSoHMHm0B9EQRfhmlYGkeidhgcrESP6ZtOYP8Tk13hUmcTNBqM1A99CpLZsWvudAjmZwPD1UK5cMk4u-yY-BwgNfK4K37qpZleV5TzYIhveEGj4jqGlbajTqR8bCh-eHkBVLd7mmT2r,PayQuicker,Product Launch,TIR,,
2026,10/03/2026,"Outpost raises $17.5 million in Series A funding to expand its AI-powered payments, tax, customs and compliance infrastructure for cross-border commerce.",https://pulse2.com/outpost-17-5-million-raised-for-cross-border-commerce-infrastructure-platform/,Outpost,Funding,GTM,,
2026,12/03/2026,Link4 acquires Unifiedpost Pte Ltd. to strengthen its e-invoicing presence in Singapore and expand its regional footprint across Asia-Pacific,https://www.ft.lk/business/Link4-acquires-Unifiedpost-to-strengthen-Asia-Pacific-e-invoicing-leadership/34-789445#,Link4,Acquisition,E-invoicing,,1 International
2026,03/11/2026,Luminance adds institutional memory and enterprise‑wide access to its autonomous contract negotiation tool,https://www.luminance.com/news/,Luminance,Product Update,Corp Legal,,
2026,3/13/2026,"Socure introduces Socure Launch, a solution that provides startups with instant access to identity and fraud solutions",https://www.biometricupdate.com/202603/socure-unveils-socure-launch-for-enterprise-grade-identity-aimed-at-startups,Socure,Product launch,Corp Risk,,
2026,11/03/2026,"BioCatch launches DeviceIQ, a new device identification software, to help FIs evaluate risk signals in digital banking",https://www.biometricupdate.com/202603/biocatch-targets-ai-driven-banking-fraud-at-the-device-level-with-deviceiq,BioCatch,Product launch,Corp Risk,,
2026,3/16/2026,Wolters Kluwer and CPA Canada expand their collaboration to give CPA Canada members subscription-based integrated access to CCH AnswerConnect's tax research  capabilities,https://www.wolterskluwer.com/en/news/wolters-kluwer-teams-up-with-cpa-canada-to-provide-its-members-with-access-to-tax-research,Wolters Kluwer,Product Enhancement,Tax Research,,1 Interantional
2026,3/16/2026,Vertex announces availability of its O Series Tax Engine and Indirect Tax Accelerator for Oracle ERP on Oracle's Marketplace and deployable on Oracle Cloud Infrastructure,https://www.vertexinc.com/company/news/latest-news/vertex-now-available-oracle-marketplace,Vertex,Partnership,Tax Compliance,,
2026,3/16/2026,"SAP becomes the first major ERP provider pre-approved by the UAE Ministry of Finance for its national e-invoicing framework, ahead of mandatory compliance beginning in 2027",https://dayofdubai.com/news/sap-becomes-first-leading-erp-provider-pre-approved-for-uae-national-e-invoicing-framework,SAP,Expansion,E-invoicing,,1 International
2026,3/18/2026,Kintsugi announces integration with Sage and expansion of its capabilities to comply with Indian GST,https://www.linkedin.com/posts/kintsugi-ai_still-reconciling-tax-in-spreadsheets-if-activity-7439617794821988352-CkUs?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Partnership,Tax Compliance,,
2026,3/22/2026,Kintsugi announces integration with Sage and expansion of its capabilities to comply with Indian GST,https://www.linkedin.com/posts/kintsugi-ai_gst-india-globalexpansion-activity-7441126487618953217-fPVo?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,1 International
2026,3/19/2026,"PairSoft acquires Nimbello to strengthen its AP automation suite with purchase-order matching capabilities across major ERPs, that include Workday and Infor SyteLine",https://www.pairsoft.com/resources/news-events/pairsoft-acquires-nimbello/,Pairsoft,Acquisition,AP/AR Automation,,
2026,3/17/2026,"Hyperion Capital Advisors LP acquires $13.4M stake in Vertex, ~0.34% of the company's outstanding stock",https://nationaltoday.com/us/tx/houston/news/2026/03/16/hyperion-capital-advisors-lp-buys-13-39-million-stake-in-vertex-inc/,Vertex,Others,Others,,
2026,3/20/2026,"Denmark's Business Authority is planning a phased transition from OIOUBL to the Peppol-based Nemhandel BIS 4 format for e-invoicing, with mandatory adoption expected by November 2028 and full OIOUBL phase-out by May 2029",https://europe.thomsonreuters.com/compliance/regulatory-updates/denmark#Ptp4FIRJQayWtZFWJDeUYA,Industry,Regulation,Regulation,,2 international
2026,03/16/2026,Harvey launches in‑house customer advisory board to guide product direction,https://www.harvey.ai/blog/harveys-in-house-customer-advisory-board,Harvey,Product launch,Corp Legal,,
2026,03/19/2026,"Ironclad launches an AI Assistant and three agents to deliver contract intelligence for renewals, savings, and archiving",https://www.prnewswire.com/news-releases/ironclad-unveils-new-ai-assistant-and-agents-to-bring-contract-intelligence-to-every-agreement-302717729.html,Ironclad,Product launch,Corp Legal,,
2026,03/16/2026,"Luminance appoints Greg Pelander as Chief Technology Officer, prior to this he worked with ClickUp as Vice President of Engineering for Product and AI",https://www.luminance.com/press/greg-pelander-joins-luminance-as-chief-technology-officer-expanding-executive-bench-and-u-s-expertise-at-enterprise-giant/,Luminance,Leadership change,Corp Legal,,
2026,3/18/2026,TransUnion announces enhancements to its Device Risk solution to improve fraud detection accuracy and streamline customer experiences,https://newsroom.transunion.com/transunion-strengthens-device-security-with-new-machine-learning-capabilities/,TransUnion,Product enhancements,Corp Risk,,
2026,3/17/2026,Riskified launches Dispute Resolve for Shopify to help merchants automate chargeback management and recover revenues more effectively,https://www.riskified.com/press/riskified-launches-dispute-resolve-for-shopify-to-help-merchants-automate-chargeback-management-and-recover-lost-revenue/,Riskified,Product launch,Corp Risk,,
2026,12/03/2026,"Trulioo announces the appointments of Chief Risk and Strategy Officer, Chief Transformation Officer and Chief Financial Officer",https://www.trulioo.com/company/newsroom/press-releases/trulioo-executive-appointments-enterprise-platform-innovation,Trulioo,Executive appointment,Corp Risk,,
2026,3/17/2026,Veriff appoints Rob Brazier as Chief Product Officer to help the company transition to an end-to-end trust platform,https://www.veriff.com/pr-news/cpo-rob-brazier-announcement,Veriff,Executive appointment,Corp Risk,,
2026,3/26/2026,Avalara announces its partnership with Brighton & Hove Albion Football Club,https://www.linkedin.com/posts/avalara-europe_as-an-official-partner-of-brighton-hove-activity-7442465321099354113-WN71?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Avalara,Marketing,Tax Compliance,,
2026,3/25/2026,"Workiva outlines its 2026 AI roadmap, focusing on three core priorities — agentic augmentation, contextual intelligence, and platform innovation",https://seekingalpha.com/article/4885923-workiva-inc-wk-discusses-ai-roadmap-priorities-and-platform-innovations-prepared-remarks,Workiva,Product Enhancement,Others,,
2026,3/25/2026,"Johnson Fistel, PLLP investigates potential federal securities law claims against Vertex, Inc. and its executive officers after a significant stock drop following reduced full-year guidance",https://www.globenewswire.com/news-release/2026/03/25/3262453/0/en/VERTEX-Shareholders-Are-Encouraged-to-Reach-Out-to-Johnson-Fistel-for-More-Information-About-Potentially-Recovering-Their-Losses.html,Vertex,Others,Others,,
2026,3/24/2026,"Sovos expands its Sovi AI platform across the Sovos Tax Compliance Cloud, introducing agentic AI capabilities — including Ask Sovi, error diagnosis, regulatory intelligence, and open agent interoperability",https://sovos.com/press-releases/sovos-expands-sovi-ai/,Sovos,Product Ehancement,Tax Compliance,Gen AI,
2026,3/28/2026,"Sovos hosts its e-Transformation Summit in Istanbul under the theme ""The Era of Smart Compliance,"" bringing together industry leaders to discuss the integration of real-time tax processes, AI-driven compliance, SAP transformation",https://www.sigortahaber.com/sovos-e-donusum-zirvesi-akilli-uyum-cagi-temasiyla-gerceklesti-24449880,Sovos,Conference,Tax Compliance,,
2026,3/26/2026,"CargoX and TradeSun launch Document Validation, an agentic AI-powered verification layer integrated with CargoX's blockchain platform, to automatically check trade documents pre-departure assisting customs clearance processes",https://www.businesswire.com/news/home/20260326828649/en/CargoX-and-TradeSun-Drive-Secure-Trade-Efficiency-With-Launch-of-Automated-Document-Validation-Prior-Filing,CargoX,Partnership,GTM,,
2026,3/29/2026,Kintsugi announces expansion of its capabilities to Phillipines and Sount Africa,https://www.linkedin.com/posts/kintsugi-ai_vat-philippines-southeastasia-activity-7444049496054939649-yFo9?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Rexpansion,Tax Compliance,,
2026,3/26/2026,Kintsugi announces expansion of its capabilities to Phillipines and Sount Africa,https://www.linkedin.com/posts/kintsugi-ai_vat-southafrica-globalexpansion-activity-7442589882335780864-P_YO?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Rexpansion,Tax Compliance,,
2026,03/26/2026,"AI‑native law firm, General Legal raises $11.5M in seed and pre‑seed led by Audacious Ventures to scale fast contract review for startups",https://www.artificiallawyer.com/2026/03/26/newmod-general-legal-hits-11-5m-funding-in-3-months/,General Legal,Funding,Corp Legal,,
2026,3/19/2026,"IDEMIA Public Security partners with Indicio, a verifiable credential platform provider, to build an interoperable verification platform for financial institutions and cross-border payments",https://www.idemia.com/press-release/idemia-public-security-and-indicio-launch-interoperable-identity-verification-solution-targeted-advance-trust-financial-services-2026-03-19,IDEMIA,Partnership,Corp Risk,,
2026,3/26/2026,Socure partners with Checkr Trust to integrate its criminal background check capabilities into its RiskOS orchestration platform,https://www.socure.com/news-and-press/socure-partners-with-checkr-trust,Socure,Partnership,Corp Risk,,
2026,3/24/2026,"Feedzai launches Risk Foundation Model (RiskFM), a foundation model built for financial crime prevention and risk decisioning",https://www.feedzai.com/pressrelease/riskfm-ai-risk-model/,Feedzai,Product launch,Corp Risk,,
2026,3/26/2026,ComplyAdvantage partners with Sumsub to enhance its AML screening capabilities for compliance teams,https://complyadvantage.com/press-media/sumsub-and-complyadvantage-announce-strategic-partnership/,ComplyAdvantage,Partnership,Corp Risk,,
2026,3/25/2026,"Unit21 partners with Helix by Q2, a core banking platform, to support AI-powered AML compliance for Banking as a Service (BaaS) and Embedded Finance clients",https://thepaypers.com/fraud-and-fincrime/news/unit21-helix-by-q2-partner-on-ai-driven-aml-monitoring-for-baas-programmes,Unit21,Partnership,Corp Risk,,
2026,02/04/2025,Numeral partners with Whop an American social commerce platform for digital products,https://www.linkedin.com/posts/numeralhq_thrilled-to-announced-that-weve-partnered-activity-7445114696342523904-A34H?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Numeral,partnership,Tax Compliance,,
2026,3/31/2026,"Avalara launches Avalara Capital, a fast, embedded line of credit for SMBs that uses accounting data to fund tax obligations",https://newsroom.avalara.com/2026-03-31-Avalara-Introduces-Avalara-Capital-An-Embedded-Working-Capital-Solution-for-Modern-Businesses,Avalara,Product Launch,Tax Compliance,,
2026,03/04/2026,,https://www.linkedin.com/posts/ecosiohq_as-global-e-invoicing-mandates-accelerate-activity-7445432681586302976-oW6J?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Ecosio,Partnership,E-invoicing,,
2026,03/04/2026,"Supplier.io, a supplier  intelligence platform, acquires Tealbook",https://www.linkedin.com/posts/tealbook_today-we-welcometealbookto-supplierio-activity-7445459589157773312-8E05?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,TealBook,Acquisition,SCM,,
2026,01/04/2026,Fonoa becomes a certified Peppol Access Point and SMP provider,https://www.linkedin.com/posts/fonoa_peppol-einvoicing-activity-7444691030089707520-65ql?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Fonoa,Certification,E-invoicing,,1 international
2026,3/25/2026,Blue J integrates IBFD content to give users direct access to cross-border and international tax research within its AI-powered platform,https://www.ibfd.org/news/ibfd-launches-blue-js-genai-platform,IBFD,Partnership,Tax Research,,1 international
2026,02/04/2026,"U.S. Transactions Corp. and CereTax partner to integrate their capabilities within Microsoft Dynamics 365 Business Central, assisting with payment processing and sales tax compliance",https://nationaltoday.com/us/va/leesburg-va/news/2026/04/01/ust-and-ceretax-partner-to-bring-embedded-payments-and-tax-automation-to-microsoft-dynamics-365-business-central/,Ceretax,Partnership,Tax Compliance,,
2026,03/04/2026,HOIST partners with Sovos to integrate tax compliance and e-invoicing capabilities into IFS environments,https://www.linkedin.com/posts/linkedin-hgts_partnership-ifs-ifscloud-activity-7445448303225438208-T_KR/,Sovos,Partnership,Tax Compliance,,
2026,02/04/2026,"Avalara partners with Saleor, an e-commerce enablement paltform",https://www.linkedin.com/posts/saleor_saleor-has-partnered-with-avalara-to-activity-7445079053872713728-MZBQ?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Avalara,Partnership,Tax Compliance,,
2026,06/04/2026,"IDnow partners with Trustfull, a fraud prevention technology provider, to enhance fraud detection across the lifecycle, comprising onboarding, authentication, transaction monitoring stages",https://www.idnow.io/pr/trustfull-partner-fraud-prevention-onboarding/,Idnow,Partnership,Corp Risk,,
2026,3/25/2026,"Hawk launches AML Investigative Agent, helping FIs reduce costs and streamline their AML operations",https://hawk.ai/news-press/hawk-releases-aml-investigative-agent-drastically-reduce-costs-and-enhance-quality-anti,Hawk AI,Product launch,Corp Risk,,
2026,3/31/2026,"UiPath launches agentic AI solution for Financial Crime Compliance to automate analyst workflows across screening, monitoring and alert management capabilities",https://thepaypers.com/fraud-and-fincrime/news/uipath-rolls-out-agentic-ai-solutions-for-financial-crime-compliance-and-loan-origination,UiPath,Product launch,Corp Risk,,
2026,03/04/2026,"Sumsub partners with Approvely, a payment infrastructure company, to integrate KYC and AML screening workflows for regulated gaming markets",https://thepaypers.com/fraud-and-fincrime/news/sumsub-and-approvely-unite-on-kyc-and-payments-for-gaming,Sumsub,Partnership,Corp Risk,,
2026,02/04/2026,Visa expands its dispute resolution capabilities for FIs with new product launches to enhance case management capabilities and prevent fraud transactions,https://thepaypers.com/fraud-and-fincrime/news/visa-launches-six-dispute-resolution-tools-for-merchants-and-issuers,Visa,Product launch,Corp Risk,,
2026,03/31/2026,DocuSign partners with Slack to bring Intelligent Agreement Management into Slackbot for in‑chat contract workflows,https://www.docusign.com/blog/docusign-iam-slackbot-integration,Docusign,Partnership,Corp Legal,,
2026,09/04/2026,"KNAV, an APAC focused full-service global accounting and consulting firm, joins Avalara's partner network, combining its cross-border tax, assurance, and advisory expertise with Avalara's compliance automation",https://www.linkedin.com/posts/were-pleased-to-welcome-knav-india-to-avalara-share-7447927953704984577-ycGL/?utm_source=share&utm_medium=member_desktop&rcm=ACoAAAVSiL0BXJHVEWkUeGGjhSRzUtljTeC00f4,Avalara,Partnership,Tax Compliance,,1 International
2026,08/04/2026,Vertex joins the Mirakl Summit Munich as a gold sponsor,https://www.linkedin.com/posts/mirakl_miraklsummit2026-outpace-activity-7447543629415493633-3Khd?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Vertex,Event,Others,,
2026,08/04/2026,"Avalara integrates DAVO into Clover to automate sales tax set-aside, rate updates, filing, and remittance rewquirements, focusing on SMBs","https://newsroom.avalara.com/2026-04-08-Avalara-to-Deliver-Fully-Embedded,-Automated-Sales-Tax-Compliance-Tool-to-Small-Businesses-Within-the-Clover-Platform",Avalara,Partnership,Tax Compliance,,
2026,07/04/2026,"Vertex embeds AI across its Cloud compliance platform that claims to detect anomalies earlier, reduce handoffs across returns, reconciliation, and tax close,and execute e-invoicing workflows",https://www.vertexinc.com/company/news/latest-news/vertex-advances-ai-powered-capabilities-improve-how-enterprises-execute-compliance,Vertex,Product Enhancment,Tax Compliance,,
2026,09/04/2026,"Project44 acquires LunaPath.ai, to integrate agentic capabilities with its global logistics data graph, enabling context grounded decisions and real-time execution in supply chains",https://www.project44.com/press-releases/project44-acquires-lunapathai-to-accelerate-ai-agent-orchestration-across-global-supply-chains/,Project 44,Acquisition,SCM,,
2026,08/04/2026,"Project44 launches a portfolio of AI agents, spanning freight procurement, disruption management, exceptions, slot booking, carrier onboarding, and network operations",https://www.project44.com/press-releases/project44-launches-ai-agent-portfolio-at-decision44-built-on-a-decade-of-context-skills-and-orchestration/,Project 44,Product Launch,SCM,,
2026,12/04/2026,Kintsugi expands to South Korea and Barbados,https://www.linkedin.com/posts/kintsugi-ai_vat-southkorea-globalexpansion-activity-7448760560600649728-rLlq?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,07/04/2026,Kintsugi expands to South Korea and Barbados,https://www.linkedin.com/posts/kintsugi-ai_vat-barbados-caribbean-activity-7446924698329985024-Hcah?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,07/04/2026,"ecosio launches Global E-Invoicing Compliance in Japan, supporting businesses with Peppol and JP PINT structured invoice exchange to meet the country's Qualified Invoice System requirements",https://www.linkedin.com/posts/ecosiohq_japan-qis-jppint-activity-7447557651774906368-ZlPn?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Vertex,Expansion,E-invoicing,,1 international
2026,4/30/2026,"MIC announces that its SAP Interfaces Release 6 is certified for SAP S/4HANA Cloud Private Edition, achieving Clean Core level C",https://www.mic-cust.com/mic-blog/news/detail/nd/certified-again-sap-s-4hana-cloud-private-edition-2025/,MIC,Certification,GTM,,
2026,07/04/2026,"The European Commission opens a public consultation, running through June 10, 2026, to revise the EU eInvoicing Directive and address cross-border interoperability gaps ahead of the ViDA mandate for mandatory e-invoicing by 2030",https://europe.thomsonreuters.com/compliance/regulatory-updates/eu#JKQo9iepSmG_k1-yQmyvZQ,Industry,Regulation,E-invoicing,,
2026,04/13/2026,"Anthropic launches Claude for Word, an AI assistant for contract drafting and review in Microsoft Word",https://www.legalpracticeintelligence.com/blogs/technology-intelligence/anthropic-claude-for-word-to-transform-legal-workflows,Anthropic,Product Launch,Corp Legal,,
2026,03/10/2026,"Legal automation platform, Josef launches Rapid Ingestion Engine, an AI capability to turn unstructured inputs into structured workflow data",https://joseflegal.com/blog/josef-launches-rapid-ingestion-engine-for-legal-workflows/,Josef,Product Launch,Corp Legal,,
2026,04/07/2026,Priori adds AI agent Scout to Priori RFP to help in‑house teams choose which external law firm to hire for each matter,https://www.priorilegal.com/blog/priori-adds-new-ai-capabilities-to-rfp-platform-to-bring-greater-structure-to-outside-counsel-selection/,Priori Legal,Product Update,Corp Legal,,
2026,04/08/2026,"ALSP, Axiom partners with Harvey to provide AI research, analysis and drafting for in-house legal teams",https://www.bing.com/search?q=Axiom%20and%20Harvey&qs=n&form=QBRE&sp=-1&lq=0&pq=axiom%20and%20harvey&sc=12-16&sk=&cvid=9408E94C8B5F4A34973028D05AC6ED94,Harvey,Client Win,Corp Legal,,
2026,04/09/2026,"AI compliance platform, Haast raises $12M in Series A led by Peak XV Partners, to scale agentic compliance workflows",https://haast.io/blog/haast-raises-12m-series-a,Haast,Funding,Corp Legal,,
2026,09/04/2026,Jumio launches selfie.DONE across Latin America,https://www.jumio.com/about/press-releases/jumio-launches-selfie-done-across-latin-america/,Jumio,Product launch,Corp Risk,,
2026,09/04/2026,ID.me integrates with Epic Toolbox to support healthcare systems with IDV within MyChart workflows,https://network.id.me/press-releases/id-me-is-now-available-in-epic-toolbox-as-a-digital-identity-option-for-mychart/,ID.me,Integration,Corp Risk,,
2026,4/17/2026,Loop raises $95 million in Series C funding to expand its AI platform for logistics and supply chains,https://www.businesswire.com/news/home/20260417578056/en/Loop-Raises-%2495M-Series-C-to-Scale-Its-AI-Platform-Across-the-Supply-Chain,Loop,Funding,SCM,,
2026,4/16/2026,"K1x secures $175M in growth investment led by Sumeru Equity Partners to scale its AI-native platform that automates the extraction, validation, and distribution of tax data from 1099s and other private market tax forms",https://k1x.io/k1x-secures-175-million-growth-investment-to-scale-digital-infrastructure-for-private-market-tax-compliance/,K1x,Funding,TIR,,
2026,4/14/2026,"Descartes Systems Group launches the Descartes Fleet Data Intelligence platform, featuring an AI agent named René and machine learning capabilities that enhance fleet performance by improving on-time delivery, increasing route density, and providing actionable insights",https://www.descartes.com/resources/news/descartes-expands-ai-innovation-global-logistics-network-fleet-data-intelligence,Descartes,Product Enhancement,SCM,,
2026,4/17/2026,Kintsugi expands to Indonesia,https://www.linkedin.com/posts/kintsugi-ai_indonesia-scale-comes-with-a-threshold-activity-7450899641656639489-l_kQ?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,4/16/2026,"ecosio partners with Fourangle Consulting GmbH, a consulting firm focusing on NetSuite implementations",https://www.linkedin.com/posts/ecosiohq_%F0%9D%97%98%F0%9D%97%9C%F0%9D%97%BB%F0%9D%98%83%F0%9D%97%BC%F0%9D%97%B6%F0%9D%97%B0%F0%9D%97%B6%F0%9D%97%BB%F0%9D%97%B4-%F0%9D%98%84%F0%9D%97%B6%F0%9D%97%BF%F0%9D%97%B1-%F0%9D%97%A3%F0%9D%97%B3%F0%9D%97%B9%F0%9D%97%B6%F0%9D%97%B0-activity-7450453024348557312-fFyC?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Vertex,Partnership,Expansion,,
2026,4/14/2026,"April achieves SOC 1 certification, adding to its existing SOC 2 Type 2 and TRUSTe credentials",https://www.getapril.com/resources/Blog/april-expands-enterprisegrade-compliance-capabilities-with-soc-1-certification-au7qrao89rMUJ3eU5M7Xm6,April,Certification,Direct Tax,,
2026,4/14/2026,Tax System's Loctax launches an AI Assistant that integrates IBFD's verified global tax content with company-specific data to deliver actionable cross-border tax research and analysis across 220+ jurisdictions,https://www.taxsystems.com/tax-news/tax-systems-launches-groundbreaking-ai-assistant-to-transform-cross-border-tax-intelligence/?original_entry_url=https%3A%2F%2Fwww.taxsystems.com%2Fblog%2F&inferred_source=direct&inferred_medium=none,Tax Systems,Partnership,Direct Tax,,1 international
2026,4/14/2026,Basware launches an AI certification program to train AP professionals to effectively manage and collaborate with AI agents in invoice processing workflows,https://news.basware.com/en/basware-launches-industry-first-ai-agent-training-for-finance-professionals,Basware,Others,Others,,
2026,4/17/2026,"Numeral celebrates 3,000 customers and launches a $10M Sales Tax Buyout Program to help businesses exit legacy contracts and switch to its sales tax and VAT compliance platform",https://www.linkedin.com/posts/natematherson_we-just-hit-3000-numeral-customers-and-activity-7450612628982480898-q1kN?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Numeral,Expansion,Tax Compliance,,
2026,4/21/2026,"Sovos appoints David McCann as Chief Technology Officer, with previous CTO roles in Self financial and Accruent",https://sovos.com/press-releases/sovos-appoints-david-mccann-chief-technology-officer/,Sovos,Appointment,Others,,
2026,4/24/2026,"Google Cloud integrates partner-built AI agents, including Avalara's tax and compliance automation agent, Avi, into its Gemini Enterprise app",https://cloud.google.com/blog/products/ai-machine-learning/partner-built-agents-available-in-gemini-enterprise,Avalara,Integration,Tax Compliance,,1 international
2026,4/23/2026,Descartes acquires Idelic to add AI-driven driver safety and performance management capabilities to its fleet and logistics platform,https://www.descartes.com/resources/news/descartes-acquires-idelic,Descartes,Acquisition,Others,,
2026,4/23/2026,"Kintsugi updates its solution with faster transaction processing via parallelization, new Zenskar and Recurly integrations, NetSuite general ledger write-back, and an in-platform Learning Center",https://www.trykintsugi.com/blog/kintsugi-platform-updates-april-2026,Kintsugi,product enhancement,Tax Compliance,,
2026,4/26/2026,Kintsugi expands to Malaysia and Uruguay,https://www.linkedin.com/posts/kintsugi-ai_vat-uruguay-globalexpansion-activity-7453178394336186368-htqP?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
2026,4/23/2026,Kintsugi expands to Malaysia and Uruguay,https://www.linkedin.com/posts/kintsugi-ai_sst-malaysia-globalexpansion-activity-7454181263948808192-kCP5?utm_source=share&utm_medium=member_desktop&rcm=ACoAADq0lXQBXTqj-sy6tAYLEbCUl7FuRmFXwsw,Kintsugi,Expansion,Tax Compliance,,
